task_id,dataset,dataset_source,strategy,repo,run_mode,reportable,task_is_fixture,task_is_real_world,provider,model,provider_is_mock,pass_rate,initial_pass,final_pass,final_status,repair_rounds,repair_gain,edited_file_count,edited_files,files_inspected_count,files_inspected,files_proposed_count,proposed_files,candidate_files,localized_repair_rate,localization_precision,localization_recall,target_file_precision,target_file_recall,implementation_precision,implementation_recall,missing_target_files,missing_expected_files,missing_implementation_files,expected_file_count,implementation_file_count,ground_truth_precision,ground_truth_recall,ground_truth_file_count,oracle_file_precision,oracle_file_recall,oracle_file_count,missing_oracle_files,under_localized_ground_truth,under_localized_targets,implementation_under_localized,candidate_overlap_rate,tokens_used,planning_time,build_failures,test_failures,timeout_rate,full_regeneration_rate,avg_subtasks_touched,multi_file_attempt_rate,avg_attempt_file_count,dominant_failing_tests,dominant_failure_modes,dominant_failure_category,dominant_semantic_failure,contract_coverage,contract_satisfied,contract_unsatisfied,contract_failure_categories,contract_failure_cases,failing_tests_after_run,retrieval_mode,retrieval_candidate_count,retrieval_scanned_files,retrieval_content_inspected,round_trace_path,setup_status,setup_duration,setup_plan_strategy,setup_requires_network,setup_last_log,setup_summary_path,multi_file_edit,expected_multi_file,implementation_multi_file_edit,implementation_multi_file_expected
cc_braindecode_mixup_scalar_shadow,capability_clash,braindecode_braindecode,pattern_skeleton,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_mixup_scalar_shadow/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py;braindecode/training/losses.py;test/unit_tests/datasets/test_hub_integration.py;test/unit_tests/models/test_models.py;braindecode/preprocessing/eegprep_preprocess.py;examples/model_building/plot_how_train_test_and_tune.py;examples/model_building/plot_bcic_iv_2a_eegprep_cleaning.py;test/unit_tests/test_eegneuralnet.py;test/acceptance_tests/test_variable_length_trials_decoding.py;test/acceptance_tests/test_eeg_classifier.py;test/acceptance_tests/test_model_architectures.py;test/acceptance_tests/test_cropped_decoding.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,10363.0,12.921730291995711,0.0,0.0,0.0,0.0,2.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,154,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/cc_braindecode_mixup_scalar_shadow.json,success,2.3469177500228398,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/pattern_skeleton/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/pattern_skeleton/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_mixup_scalar_shadow,capability_clash,braindecode_braindecode,semantic_diff,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_mixup_scalar_shadow/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,1.0,0.0,1.0,passed_after_repair,1.0,1.0,1.0,braindecode/training/losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py;braindecode/training/losses.py;test/unit_tests/datasets/test_hub_integration.py;test/unit_tests/models/test_models.py;braindecode/preprocessing/eegprep_preprocess.py;examples/model_building/plot_how_train_test_and_tune.py;examples/model_building/plot_bcic_iv_2a_eegprep_cleaning.py;test/unit_tests/test_eegneuralnet.py;test/acceptance_tests/test_variable_length_trials_decoding.py;test/acceptance_tests/test_eeg_classifier.py;test/acceptance_tests/test_model_architectures.py;test/acceptance_tests/test_cropped_decoding.py,1.0,1.0,0.08333333333333333,1.0,0.5,1.0,0.5,test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,6652.0,7.980946624986168,0.0,0.0,0.0,0.0,1.0,0.0,0.5,,,passed,,0.0,,,,,,"path,content",12,240,154,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/cc_braindecode_mixup_scalar_shadow.json,success,2.509994750027545,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/semantic_diff/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/semantic_diff/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_mixup_weight_trap,capability_clash,braindecode_braindecode,contract_first,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_mixup_weight_trap/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py;braindecode/preprocessing/preprocess.py;test/unit_tests/models/test_huggingface.py;test/unit_tests/preprocessing/test_util.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;test/unit_tests/preprocessing/test_windowers.py;braindecode.egg-info/PKG-INFO;examples/advanced_training/plot_relative_positioning.py;examples/advanced_training/plot_data_augmentation.py;examples/model_building/plot_how_train_test_and_tune.py;braindecode/augmentation/transforms.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,10520.0,31.877849583031672,0.0,0.0,0.0,0.0,2.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,112,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/cc_braindecode_mixup_weight_trap.json,success,5.062555833021179,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/contract_first/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/contract_first/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_mixup_weight_trap,capability_clash,braindecode_braindecode,direct_baseline,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_mixup_weight_trap/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py;braindecode/preprocessing/preprocess.py;test/unit_tests/models/test_huggingface.py;test/unit_tests/preprocessing/test_util.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;test/unit_tests/preprocessing/test_windowers.py;braindecode.egg-info/PKG-INFO;examples/advanced_training/plot_relative_positioning.py;examples/advanced_training/plot_data_augmentation.py;examples/model_building/plot_how_train_test_and_tune.py;braindecode/augmentation/transforms.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,9881.0,10.263169249985367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,112,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/cc_braindecode_mixup_weight_trap.json,success,2.561032666009851,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/direct_baseline/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/direct_baseline/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_mixup_weight_trap,capability_clash,braindecode_braindecode,pattern_skeleton,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_mixup_weight_trap/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py;braindecode/preprocessing/preprocess.py;test/unit_tests/models/test_huggingface.py;test/unit_tests/preprocessing/test_util.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;test/unit_tests/preprocessing/test_windowers.py;braindecode.egg-info/PKG-INFO;examples/advanced_training/plot_relative_positioning.py;examples/advanced_training/plot_data_augmentation.py;examples/model_building/plot_how_train_test_and_tune.py;braindecode/augmentation/transforms.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,10517.0,13.395142918030396,0.0,0.0,0.0,0.0,2.0,0.0,0.0,payload_lint,"fail::multi-file target requires edits for ['braindecode/training/losses.py', 'test/un","fail::multi-file target requires edits for ['braindecode/training/losses.py', 'test/un",,0.0,,,,,payload_lint,"path,content",12,240,112,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/cc_braindecode_mixup_weight_trap.json,success,2.4038479159935378,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/pattern_skeleton/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/pattern_skeleton/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_mixup_weight_trap,capability_clash,braindecode_braindecode,semantic_diff,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_mixup_weight_trap/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py;braindecode/preprocessing/preprocess.py;test/unit_tests/models/test_huggingface.py;test/unit_tests/preprocessing/test_util.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;test/unit_tests/preprocessing/test_windowers.py;braindecode.egg-info/PKG-INFO;examples/advanced_training/plot_relative_positioning.py;examples/advanced_training/plot_data_augmentation.py;examples/model_building/plot_how_train_test_and_tune.py;braindecode/augmentation/transforms.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,10346.0,18.75629829091264,0.0,0.0,0.0,0.0,2.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,112,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/cc_braindecode_mixup_weight_trap.json,success,2.220781707961578,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/semantic_diff/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/semantic_diff/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_temporal_front_window,capability_clash,braindecode_braindecode,contract_first,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_temporal_front_window/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py;braindecode/training/losses.py;examples/model_building/plot_how_train_test_and_tune.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;examples/advanced_training/plot_data_augmentation_search.py;examples/advanced_training/bcic_iv_4_ecog_cropped.py;examples/model_building/plot_hyperparameter_tuning_with_scikit-learn.py;test/unit_tests/preprocessing/test_windowers.py;braindecode/preprocessing/windowers.py;test/unit_tests/test_eegneuralnet.py;test/unit_tests/training/test_scoring.py;test/unit_tests/datasets/test_hub_integration.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,10479.0,10.354179208941803,0.0,0.0,0.0,0.0,2.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,208,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/cc_braindecode_temporal_front_window.json,success,2.590863958001137,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/contract_first/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/contract_first/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_temporal_front_window,capability_clash,braindecode_braindecode,direct_baseline,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_temporal_front_window/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py;braindecode/training/losses.py;examples/model_building/plot_how_train_test_and_tune.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;examples/advanced_training/plot_data_augmentation_search.py;examples/advanced_training/bcic_iv_4_ecog_cropped.py;examples/model_building/plot_hyperparameter_tuning_with_scikit-learn.py;test/unit_tests/preprocessing/test_windowers.py;braindecode/preprocessing/windowers.py;test/unit_tests/test_eegneuralnet.py;test/unit_tests/training/test_scoring.py;test/unit_tests/datasets/test_hub_integration.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,9934.0,11.029197374999058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,208,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/cc_braindecode_temporal_front_window.json,success,2.491633041005116,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/direct_baseline/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/direct_baseline/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_temporal_front_window,capability_clash,braindecode_braindecode,pattern_skeleton,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_temporal_front_window/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py;braindecode/training/losses.py;examples/model_building/plot_how_train_test_and_tune.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;examples/advanced_training/plot_data_augmentation_search.py;examples/advanced_training/bcic_iv_4_ecog_cropped.py;examples/model_building/plot_hyperparameter_tuning_with_scikit-learn.py;test/unit_tests/preprocessing/test_windowers.py;braindecode/preprocessing/windowers.py;test/unit_tests/test_eegneuralnet.py;test/unit_tests/training/test_scoring.py;test/unit_tests/datasets/test_hub_integration.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,10474.0,12.876957957986242,0.0,0.0,0.0,0.0,2.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,208,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_front_window.json,success,3.2612394170137122,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/pattern_skeleton/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/pattern_skeleton/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_temporal_front_window,capability_clash,braindecode_braindecode,semantic_diff,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_temporal_front_window/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,0.0,0.0,0.0,exhausted_repairs,2.0,0.0,0.0,,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,test/unit_tests/training/test_losses.py;braindecode/training/losses.py;examples/model_building/plot_how_train_test_and_tune.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;examples/advanced_training/plot_data_augmentation_search.py;examples/advanced_training/bcic_iv_4_ecog_cropped.py;examples/model_building/plot_hyperparameter_tuning_with_scikit-learn.py;test/unit_tests/preprocessing/test_windowers.py;braindecode/preprocessing/windowers.py;test/unit_tests/test_eegneuralnet.py;test/unit_tests/training/test_scoring.py;test/unit_tests/datasets/test_hub_integration.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,braindecode/training/losses.py;test/unit_tests/training/test_losses.py,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,10256.0,11.486062000112653,0.0,0.0,0.0,0.0,2.0,0.0,0.0,payload_lint,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,fail::test edits are prohibited: test/unit_tests/training/test_losses.py,,0.0,,,,,payload_lint,"path,content",12,240,208,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/cc_braindecode_temporal_front_window.json,success,2.749941874993965,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/semantic_diff/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/semantic_diff/logs/setup_summary.json,0.0,1.0,0.0,1.0
cc_braindecode_temporal_mask_misorder,capability_clash,braindecode_braindecode,contract_first,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_temporal_mask_misorder/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,1.0,1.0,1.0,passed_initial,0.0,0.0,1.0,braindecode/training/losses.py,1.0,braindecode/training/losses.py,1.0,braindecode/training/losses.py,braindecode/training/losses.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;test/unit_tests/preprocessing/test_windowers.py;examples/model_building/plot_how_train_test_and_tune.py;test/unit_tests/models/test_models.py;examples/advanced_training/plot_data_augmentation_search.py;examples/advanced_training/bcic_iv_4_ecog_cropped.py;braindecode/preprocessing/eegprep_preprocess.py;test/unit_tests/training/test_losses.py;test/unit_tests/datasets/test_dataset.py;test/unit_tests/models/test_foundation_models.py;test/unit_tests/preprocessing/test_util.py,0.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2545.0,6.744368125022833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,passed,,0.0,,,,,,"path,content",12,240,193,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/cc_braindecode_temporal_mask_misorder.json,success,2.604066999978386,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/contract_first/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/contract_first/logs/setup_summary.json,0.0,0.0,0.0,0.0
cc_braindecode_temporal_mask_misorder,capability_clash,braindecode_braindecode,direct_baseline,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_temporal_mask_misorder/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,1.0,1.0,1.0,passed_initial,0.0,0.0,1.0,braindecode/training/losses.py,1.0,braindecode/training/losses.py,1.0,braindecode/training/losses.py,braindecode/training/losses.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;test/unit_tests/preprocessing/test_windowers.py;examples/model_building/plot_how_train_test_and_tune.py;test/unit_tests/models/test_models.py;examples/advanced_training/plot_data_augmentation_search.py;examples/advanced_training/bcic_iv_4_ecog_cropped.py;braindecode/preprocessing/eegprep_preprocess.py;test/unit_tests/training/test_losses.py;test/unit_tests/datasets/test_dataset.py;test/unit_tests/models/test_foundation_models.py;test/unit_tests/preprocessing/test_util.py,0.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2393.0,4.317274208005983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,passed,,0.0,,,,,,"path,content",12,240,193,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/cc_braindecode_temporal_mask_misorder.json,success,2.8463115409831516,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/direct_baseline/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/direct_baseline/logs/setup_summary.json,0.0,0.0,0.0,0.0
cc_braindecode_temporal_mask_misorder,capability_clash,braindecode_braindecode,pattern_skeleton,/Users/karanallagh/Desktop/DataCollector/data/capability_clash/tasks/cc_braindecode_temporal_mask_misorder/workspace,real_world_research,True,False,True,openai,gpt-4.1,False,1.0,1.0,1.0,passed_initial,0.0,0.0,1.0,braindecode/training/losses.py,1.0,braindecode/training/losses.py,1.0,braindecode/training/losses.py,braindecode/training/losses.py;test/unit_tests/preprocessing/test_eegprep_preprocessor.py;test/unit_tests/preprocessing/test_windowers.py;examples/model_building/plot_how_train_test_and_tune.py;test/unit_tests/models/test_models.py;examples/advanced_training/plot_data_augmentation_search.py;examples/advanced_training/bcic_iv_4_ecog_cropped.py;braindecode/preprocessing/eegprep_preprocess.py;test/unit_tests/training/test_losses.py;test/unit_tests/datasets/test_dataset.py;test/unit_tests/models/test_foundation_models.py;test/unit_tests/preprocessing/test_util.py,0.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2613.0,7.985982999996297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,passed,,0.0,,,,,,"path,content",12,240,193,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_mask_misorder.json,success,2.3763227079762146,task_defined,0.0,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/pattern_skeleton/logs/setup_0_setup.log,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/pattern_skeleton/logs/setup_summary.json,0.0,0.0,0.0,0.0
